
------------------------------------

<-2	Начинаем работу	1249293975.9094	0.016992807388306	17
<-0	Подключаемся к базе	1249293975.9095	0.017069816589355	17
<-1	Считаем $request	1249293975.9103	0.017879009246826	18
<-0	Создаем DOM	1249293975.9104	0.017980813980103	18
<-0	Ищем XML и page	1249293975.9106	0.018117904663086	18
<-51	XSLT-трасформация	1249293975.9617	0.06926703453064	69
<-9	Финиш	1249293975.9706	0.078154802322388	78
------------------------------------

<-0	Подключаем ядро	1249293976.912	0.00039887428283691	0
<-11	Чистим переменные	1249293976.9227	0.011100769042969	11
<-2	Начинаем работу	1249293976.9244	0.012874841690063	13
<-0	Подключаемся к базе	1249293976.9245	0.012953996658325	13
<-1	Считаем $request	1249293976.9253	0.013745784759521	14
<-0	Создаем DOM	1249293976.9254	0.013849973678589	14
<-0	Ищем XML и page	1249293976.9256	0.013981819152832	14
<-5	XSLT-трасформация	1249293976.9305	0.018901824951172	19
<-4	Финиш	1249293976.9343	0.02277398109436	23
------------------------------------

<-1	Подключаем ядро	1249293977.6773	0.00066399574279785	1
<-12	Чистим переменные	1249293977.6898	0.013154029846191	13
<-2	Начинаем работу	1249293977.6915	0.014896154403687	15
<-0	Подключаемся к базе	1249293977.6916	0.014976024627686	15
<-1	Считаем $request	1249293977.6924	0.015741109848022	16
<-0	Создаем DOM	1249293977.6925	0.015839099884033	16
<-0	Ищем XML и page	1249293977.6926	0.015971183776855	16
<-8	XSLT-трасформация	1249293977.7004	0.023750066757202	24
<-8	Финиш	1249293977.7085	0.031822204589844	32
------------------------------------

<-1	Подключаем ядро	1249293978.957	0.00064587593078613	1
<-12	Чистим переменные	1249293978.9696	0.013185024261475	13
<-2	Начинаем работу	1249293978.9713	0.01490592956543	15
<-0	Подключаемся к базе	1249293978.9714	0.014981031417847	15
<-1	Считаем $request	1249293978.9721	0.0157310962677	16
<-0	Создаем DOM	1249293978.9722	0.015836000442505	16
<-0	Ищем XML и page	1249293978.9723	0.015968084335327	16
<-4	XSLT-трасформация	1249293978.9766	0.020231962203979	20
<-4	Финиш	1249293978.9803	0.023918867111206	24
------------------------------------

<-0	Подключаем ядро	1249293979.7493	0.00040698051452637	0
<-11	Чистим переменные	1249293979.76	0.011077165603638	11
<-2	Начинаем работу	1249293979.7618	0.012833118438721	13
<-0	Подключаемся к базе	1249293979.7618	0.012912034988403	13
<-1	Считаем $request	1249293979.7626	0.013672113418579	14
<-0	Создаем DOM	1249293979.7627	0.013769149780273	14
<-0	Ищем XML и page	1249293979.7628	0.013900995254517	14
<-8	XSLT-трасформация	1249293979.7706	0.021628141403198	22
<-5	Финиш	1249293979.776	0.027044057846069	27
------------------------------------

<-0	Подключаем ядро	1249293980.7233	0.00039792060852051	0
<-11	Чистим переменные	1249293980.734	0.011072874069214	11
<-2	Начинаем работу	1249293980.7358	0.012810945510864	13
<-0	Подключаемся к базе	1249293980.7358	0.012885808944702	13
<-1	Считаем $request	1249293980.7366	0.013649940490723	14
<-0	Создаем DOM	1249293980.7367	0.013746976852417	14
<-0	Ищем XML и page	1249293980.7368	0.01387882232666	14
<-5	XSLT-трасформация	1249293980.7422	0.01920485496521	19
<-5	Финиш	1249293980.7468	0.023813009262085	24
------------------------------------

<-1	Подключаем ядро	1249293981.6613	0.00070619583129883	1
<-11	Чистим переменные	1249293981.6729	0.012341022491455	12
<-2	Начинаем работу	1249293981.6747	0.014093160629272	14
<-0	Подключаемся к базе	1249293981.6747	0.014180183410645	14
<-1	Считаем $request	1249293981.6755	0.014976024627686	15
<-0	Создаем DOM	1249293981.6756	0.015085220336914	15
<-0	Ищем XML и page	1249293981.6758	0.015223026275635	15
<-8	XSLT-трасформация	1249293981.6839	0.023337125778198	23
<-6	Финиш	1249293981.6895	0.028905153274536	29
------------------------------------

<-1	Подключаем ядро	1249293982.7975	0.00064992904663086	1
<-21	Чистим переменные	1249293982.8189	0.022003889083862	22
<-3	Начинаем работу	1249293982.822	0.025105953216553	25
<-0	Подключаемся к базе	1249293982.8221	0.025248050689697	25
<-2	Считаем $request	1249293982.8234	0.026556015014648	27
<-0	Создаем DOM	1249293982.8236	0.026753902435303	27
<-0	Ищем XML и page	1249293982.8238	0.026986837387085	27
<-13	XSLT-трасформация	1249293982.837	0.040187835693359	40
<-5	Финиш	1249293982.8418	0.044946908950806	45
------------------------------------

<-1	Подключаем ядро	1249293987.5975	0.00067806243896484	1
<-12	Чистим переменные	1249293987.6099	0.013095140457153	13
<-2	Начинаем работу	1249293987.6116	0.014829158782959	15
<-0	Подключаемся к базе	1249293987.6117	0.014907121658325	15
<-1	Считаем $request	1249293987.6125	0.015671968460083	16
<-0	Создаем DOM	1249293987.6126	0.015773057937622	16
<-0	Ищем XML и page	1249293987.6127	0.015906095504761	16
<-7	XSLT-трасформация	1249293987.6203	0.02347207069397	23
<-9	Финиш	1249293987.6286	0.031782150268555	32
------------------------------------

<-0	Подключаем ядро	1249293990.5025	0.00041007995605469	0
<-11	Чистим переменные	1249293990.5133	0.011280059814453	11
<-2	Начинаем работу	1249293990.5151	0.013063192367554	13
<-0	Подключаемся к базе	1249293990.5152	0.013154029846191	13
<-1	Считаем $request	1249293990.516	0.013972043991089	14
<-0	Создаем DOM	1249293990.5162	0.014087200164795	14
<-0	Ищем XML и page	1249293990.5163	0.014225006103516	14
<-8	XSLT-трасформация	1249293990.5242	0.022098064422607	22
<-4	Финиш	1249293990.5284	0.026364088058472	26
------------------------------------

<-0	Подключаем ядро	1249293992.409	0.00038313865661621	0
<-11	Чистим переменные	1249293992.4199	0.011273145675659	11
<-2	Начинаем работу	1249293992.4217	0.013054132461548	13
<-0	Подключаемся к базе	1249293992.4218	0.013135194778442	13
<-1	Считаем $request	1249293992.4226	0.014014005661011	14
<-0	Создаем DOM	1249293992.4228	0.014142036437988	14
<-0	Ищем XML и page	1249293992.4229	0.014286994934082	14
<-5	XSLT-трасформация	1249293992.428	0.019324064254761	19
<-4	Финиш	1249293992.4319	0.023254156112671	23
------------------------------------

<-0	Подключаем ядро	1249293996.8322	0.00038599967956543	0
<-11	Чистим переменные	1249293996.8429	0.011114120483398	11
<-3	Начинаем работу	1249293996.8461	0.014305114746094	14
<-0	Подключаемся к базе	1249293996.8462	0.014425039291382	14
<-1	Считаем $request	1249293996.847	0.01521110534668	15
<-0	Создаем DOM	1249293996.8471	0.015318155288696	15
<-1	Ищем XML и page	1249293996.8473	0.015516042709351	16
------------------------------------

<-0	Подключаем ядро	1249293996.8623	0.00037503242492676	0
<-11	Чистим переменные	1249293996.8729	0.011022090911865	11
<-2	Начинаем работу	1249293996.8747	0.012778043746948	13
<-0	Подключаемся к базе	1249293996.8748	0.012863159179688	13
<-1	Считаем $request	1249293996.8756	0.01364803314209	14
<-0	Создаем DOM	1249293996.8757	0.013751983642578	14
<-0	Ищем XML и page	1249293996.8758	0.0138840675354	14
<-6	XSLT-трасформация	1249293996.8816	0.019717931747437	20
<-4	Финиш	1249293996.8856	0.023684978485107	24
------------------------------------

<-0	Подключаем ядро	1249293999.0076	0.00039196014404297	0
<-11	Чистим переменные	1249293999.0183	0.011101007461548	11
<-2	Начинаем работу	1249293999.0201	0.012864828109741	13
<-0	Подключаемся к базе	1249293999.0202	0.012954950332642	13
<-1	Считаем $request	1249293999.021	0.0138258934021	14
<-0	Создаем DOM	1249293999.0212	0.013964891433716	14
<-0	Ищем XML и page	1249293999.0213	0.014105796813965	14
<-10	XSLT-трасформация	1249293999.0309	0.023723840713501	24
<-5	Финиш	1249293999.0359	0.028679847717285	29
------------------------------------

<-1	Подключаем ядро	1249294009.5012	0.00068497657775879	1
<-11	Чистим переменные	1249294009.5129	0.012334108352661	12
<-2	Начинаем работу	1249294009.5146	0.014078140258789	14
<-0	Подключаемся к базе	1249294009.5147	0.014153003692627	14
<-1	Считаем $request	1249294009.5154	0.014917135238647	15
<-0	Создаем DOM	1249294009.5155	0.015017986297607	15
<-0	Ищем XML и page	1249294009.5157	0.015151023864746	15
<-11	XSLT-трасформация	1249294009.5263	0.025745153427124	26
<-8	Финиш	1249294009.5348	0.034304141998291	34
------------------------------------

<-0	Подключаем ядро	1249294010.9261	0.0004119873046875	0
<-11	Чистим переменные	1249294010.9368	0.011120080947876	11
<-2	Начинаем работу	1249294010.9387	0.013028144836426	13
<-0	Подключаемся к базе	1249294010.9388	0.013105154037476	13
<-1	Считаем $request	1249294010.9396	0.013910055160522	14
<-0	Создаем DOM	1249294010.9397	0.014015197753906	14
<-0	Ищем XML и page	1249294010.9399	0.014147996902466	14
<-9	XSLT-трасформация	1249294010.9487	0.022986173629761	23
<-5	Финиш	1249294010.9536	0.027889013290405	28
------------------------------------

<-1	Подключаем ядро	1249294012.9405	0.0006558895111084	1
<-11	Чистим переменные	1249294012.9514	0.011518001556396	12
<-2	Начинаем работу	1249294012.9538	0.013974905014038	14
<-0	Подключаемся к базе	1249294012.9539	0.014052867889404	14
<-1	Считаем $request	1249294012.9547	0.01487398147583	15
<-0	Создаем DOM	1249294012.9548	0.014987945556641	15
<-0	Ищем XML и page	1249294012.955	0.015126943588257	15
<-12	XSLT-трасформация	1249294012.967	0.027107000350952	27
<-5	Финиш	1249294012.9718	0.03194785118103	32
------------------------------------

<-0	Подключаем ядро	1249294015.7288	0.00038886070251465	0
<-11	Чистим переменные	1249294015.7395	0.011108875274658	11
<-2	Начинаем работу	1249294015.7413	0.012871980667114	13
<-0	Подключаемся к базе	1249294015.7414	0.012952089309692	13
<-1	Считаем $request	1249294015.7421	0.013710975646973	14
<-0	Создаем DOM	1249294015.7422	0.0138099193573	14
<-0	Ищем XML и page	1249294015.7424	0.013941049575806	14
<-9	XSLT-трасформация	1249294015.751	0.022564888000488	23
<-5	Финиш	1249294015.7567	0.028292894363403	28
------------------------------------

<-0	Подключаем ядро	1249294017.7041	0.00038695335388184	0
<-11	Чистим переменные	1249294017.7149	0.011191844940186	11
<-2	Начинаем работу	1249294017.7168	0.013077974319458	13
<-0	Подключаемся к базе	1249294017.7169	0.013154029846191	13
<-1	Считаем $request	1249294017.7177	0.013969898223877	14
<-0	Создаем DOM	1249294017.7178	0.014081001281738	14
<-0	Ищем XML и page	1249294017.7179	0.014217853546143	14
<-10	XSLT-трасформация	1249294017.7279	0.024213075637817	24
<-6	Финиш	1249294017.7336	0.029891967773438	30
------------------------------------

<-0	Подключаем ядро	1249294019.7236	0.00037193298339844	0
<-11	Чистим переменные	1249294019.7343	0.011135101318359	11
<-6	Начинаем работу	1249294019.7406	0.017358064651489	17
<-0	Подключаемся к базе	1249294019.7407	0.017453908920288	17
<-1	Считаем $request	1249294019.7414	0.018212080001831	18
<-0	Создаем DOM	1249294019.7415	0.018311023712158	18
<-0	Ищем XML и page	1249294019.7417	0.018444061279297	18
<-10	XSLT-трасформация	1249294019.7514	0.028225898742676	28
<-5	Финиш	1249294019.7562	0.033025979995728	33
------------------------------------

<-0	Подключаем ядро	1249294020.9411	0.0004279613494873	0
<-11	Чистим переменные	1249294020.9519	0.011191129684448	11
<-2	Начинаем работу	1249294020.9536	0.012938022613525	13
<-0	Подключаемся к базе	1249294020.9537	0.013014078140259	13
<-1	Считаем $request	1249294020.9545	0.013797044754028	14
<-0	Создаем DOM	1249294020.9546	0.013894081115723	14
<-0	Ищем XML и page	1249294020.9547	0.014025926589966	14
<-10	XSLT-трасформация	1249294020.9647	0.024022102355957	24
<-9	Финиш	1249294020.9734	0.032750129699707	33
------------------------------------

<-0	Подключаем ядро	1249294022.1677	0.00037908554077148	0
<-11	Чистим переменные	1249294022.1787	0.011390924453735	11
<-2	Начинаем работу	1249294022.1804	0.013156890869141	13
<-0	Подключаемся к базе	1249294022.1805	0.01323390007019	13
<-1	Считаем $request	1249294022.1813	0.01399302482605	14
<-0	Создаем DOM	1249294022.1814	0.014087915420532	14
<-0	Ищем XML и page	1249294022.1815	0.014224052429199	14
<-5	XSLT-трасформация	1249294022.1867	0.019392967224121	19
<-4	Финиш	1249294022.1904	0.023157119750977	23
------------------------------------

<-1	Подключаем ядро	1249294023.0768	0.00065398216247559	1
<-12	Чистим переменные	1249294023.0895	0.013368844985962	13
<-2	Начинаем работу	1249294023.0913	0.015110969543457	15
<-0	Подключаемся к базе	1249294023.0914	0.01518702507019	15
<-1	Считаем $request	1249294023.0921	0.015934944152832	16
<-0	Создаем DOM	1249294023.0922	0.016044855117798	16
<-0	Ищем XML и page	1249294023.0924	0.01617693901062	16
<-6	XSLT-трасформация	1249294023.0982	0.022073984146118	22
<-6	Финиш	1249294023.1039	0.027735948562622	28
------------------------------------

<-0	Подключаем ядро	1249294024.1812	0.00040602684020996	0
<-11	Чистим переменные	1249294024.192	0.011160135269165	11
<-2	Начинаем работу	1249294024.1937	0.012906074523926	13
<-0	Подключаемся к базе	1249294024.1938	0.012982130050659	13
<-1	Считаем $request	1249294024.1946	0.013741016387939	14
<-0	Создаем DOM	1249294024.1947	0.013837099075317	14
<-0	Ищем XML и page	1249294024.1948	0.013970136642456	14
<-9	XSLT-трасформация	1249294024.2034	0.022599935531616	23
<-4	Финиш	1249294024.2077	0.026900053024292	27
------------------------------------

<-0	Подключаем ядро	1249294029.3676	0.00037097930908203	0
<-11	Чистим переменные	1249294029.3784	0.011101007461548	11
<-2	Начинаем работу	1249294029.3806	0.013373851776123	13
<-0	Подключаемся к базе	1249294029.3807	0.013458967208862	13
<-1	Считаем $request	1249294029.3816	0.014318943023682	14
<-0	Создаем DOM	1249294029.3817	0.014423847198486	14
<-1	Ищем XML и page	1249294029.3818	0.014562845230103	15
------------------------------------

<-0	Подключаем ядро	1249294029.3976	0.00036501884460449	0
<-13	Чистим переменные	1249294029.4098	0.012594938278198	13
<-2	Начинаем работу	1249294029.4119	0.014698028564453	15
<-0	Подключаемся к базе	1249294029.412	0.014807939529419	15
<-1	Считаем $request	1249294029.4129	0.01568603515625	16
<-0	Создаем DOM	1249294029.413	0.015799999237061	16
<-0	Ищем XML и page	1249294029.4132	0.015964031219482	16
<-9	XSLT-трасформация	1249294029.422	0.024780035018921	25
<-4	Финиш	1249294029.4263	0.029090881347656	29
------------------------------------

<-0	Подключаем ядро	1249294033.1257	0.0003819465637207	0
<-11	Чистим переменные	1249294033.1364	0.011075973510742	11
<-3	Начинаем работу	1249294033.1395	0.014223098754883	14
<-0	Подключаемся к базе	1249294033.1396	0.014307022094727	14
<-1	Считаем $request	1249294033.1404	0.015111923217773	15
<-0	Создаем DOM	1249294033.1405	0.015220880508423	15
<-0	Ищем XML и page	1249294033.1407	0.015362977981567	15
------------------------------------

<-0	Подключаем ядро	1249294033.1643	0.0003819465637207	0
<-11	Чистим переменные	1249294033.1751	0.011148929595947	11
<-2	Начинаем работу	1249294033.1769	0.012928009033203	13
<-0	Подключаемся к базе	1249294033.177	0.013006925582886	13
<-1	Считаем $request	1249294033.1777	0.013759851455688	14
<-0	Создаем DOM	1249294033.1778	0.013859033584595	14
<-0	Ищем XML и page	1249294033.178	0.013990879058838	14
<-10	XSLT-трасформация	1249294033.1878	0.023800849914551	24
<-5	Финиш	1249294033.193	0.029010057449341	29
------------------------------------

<-0	Подключаем ядро	1249294035.0035	0.00040316581726074	0
<-11	Чистим переменные	1249294035.0143	0.011242151260376	11
<-2	Начинаем работу	1249294035.0161	0.013005018234253	13
<-0	Подключаемся к базе	1249294035.0162	0.013100147247314	13
<-1	Считаем $request	1249294035.0169	0.013848066329956	14
<-0	Создаем DOM	1249294035.017	0.013947010040283	14
<-0	Ищем XML и page	1249294035.0172	0.014091014862061	14
<-9	XSLT-трасформация	1249294035.0259	0.0228111743927	23
<-6	Финиш	1249294035.0317	0.028613090515137	29
------------------------------------

<-0	Подключаем ядро	1249294038.8244	0.00038695335388184	0
<-11	Чистим переменные	1249294038.8351	0.011060953140259	11
<-2	Начинаем работу	1249294038.8375	0.013402938842773	13
<-0	Подключаемся к базе	1249294038.8375	0.013489007949829	13
<-1	Считаем $request	1249294038.8384	0.014333963394165	14
<-0	Создаем DOM	1249294038.8385	0.014448881149292	14
<-1	Ищем XML и page	1249294038.8386	0.014585971832275	15
------------------------------------

<-0	Подключаем ядро	1249294038.8539	0.00034785270690918	0
<-15	Чистим переменные	1249294038.8687	0.015151977539062	15
<-3	Начинаем работу	1249294038.8719	0.018312931060791	18
<-0	Подключаемся к базе	1249294038.872	0.018461942672729	18
<-2	Считаем $request	1249294038.8733	0.019773960113525	20
<-0	Создаем DOM	1249294038.8735	0.019958972930908	20
<-0	Ищем XML и page	1249294038.8737	0.020192861557007	20
<-11	XSLT-трасформация	1249294038.8848	0.031227827072144	31
<-6	Финиш	1249294038.8902	0.036628007888794	37
------------------------------------

<-1	Подключаем ядро	1249294041.8856	0.00067710876464844	1
<-18	Чистим переменные	1249294041.9039	0.018908977508545	19
<-2	Начинаем работу	1249294041.9056	0.020648002624512	21
<-0	Подключаемся к базе	1249294041.9057	0.020725965499878	21
<-0	Считаем $request	1249294041.9065	0.021490097045898	21
<-1	Создаем DOM	1249294041.9066	0.02159595489502	22
<-0	Ищем XML и page	1249294041.9067	0.021737098693848	22
<-9	XSLT-трасформация	1249294041.9159	0.03090500831604	31
<-5	Финиш	1249294041.9213	0.036287069320679	36
------------------------------------

<-1	Подключаем ядро	1249294046.0994	0.00072097778320312	1
<-11	Чистим переменные	1249294046.1108	0.012092113494873	12
<-2	Начинаем работу	1249294046.1126	0.01397705078125	14
<-0	Подключаемся к базе	1249294046.1127	0.014053106307983	14
<-1	Считаем $request	1249294046.1135	0.01482105255127	15
<-0	Создаем DOM	1249294046.1136	0.014920949935913	15
<-0	Ищем XML и page	1249294046.1137	0.015053987503052	15
<-6	XSLT-трасформация	1249294046.1197	0.02106499671936	21
<-6	Финиш	1249294046.1257	0.027063131332397	27
------------------------------------

<-0	Подключаем ядро	1249294047.6272	0.00038290023803711	0
<-11	Чистим переменные	1249294047.6379	0.01104998588562	11
<-2	Начинаем работу	1249294047.6397	0.012799978256226	13
<-0	Подключаемся к базе	1249294047.6397	0.012879848480225	13
<-1	Считаем $request	1249294047.6405	0.013689041137695	14
<-0	Создаем DOM	1249294047.6406	0.013794898986816	14
<-0	Ищем XML и page	1249294047.6408	0.013936042785645	14
<-9	XSLT-трасформация	1249294047.6503	0.02342700958252	23
<-5	Финиш	1249294047.6553	0.028429985046387	28
------------------------------------

<-0	Подключаем ядро	1249294052.9846	0.0003960132598877	0
<-11	Чистим переменные	1249294052.9953	0.011137962341309	11
<-2	Начинаем работу	1249294052.9973	0.013086080551147	13
<-0	Подключаемся к базе	1249294052.9973	0.013169050216675	13
<-1	Считаем $request	1249294052.9983	0.014092922210693	14
<-0	Создаем DOM	1249294052.9984	0.014204978942871	14
<-0	Ищем XML и page	1249294052.9985	0.01435399055481	14
<-11	Финиш	1249294053.0088	0.024600028991699	25
